Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
1218	-265.0514	-358.5496	93.49829	0.37728	0.272748	0.128189	0.221783	0.9894354	1.002618	1.04182	0.9381314
1224	-269.4006	-364.2531	94.85247	0.140109	0.310263	0.28494	0.264688	0.2427508	0.4052186	1.477189	0.3328251
1230	-279.0201	-367.1045	88.0844	0.284058	0.426244	0.161756	0.127942	8.848803	0.3623179	1.777412	2.383459
1236	-280.4609	-373.253	92.7921	0.134929	0.579464	0.159472	0.126135	0.4476703	0.9687656	1.777412	1.313658
1242	-273.6577	-364.7461	91.08835	0.327329	0.526538	0.0430774	0.103055	0.8104206	1.197711	1.007724	4.602768
1248	-270.0232	-363.7196	93.69639	0.641934	0.0714819	0.0844802	0.202104	0.1008945	0.7681576	0.8130603	1.612844
1254	-260.589	-353.7198	93.13083	0.650947	0.0704582	0.0211154	0.25748	0.1008945	1.169868	0.8110986	1.816686
1260	-260.0621	-354.4531	94.39101	0.568895	0.234083	0.0695777	0.127445	0.4662619	0.7481985	0.8171119	1.047622
1266	-261.6555	-356.5662	94.91076	0.446339	0.138759	0.247065	0.167837	0.4662619	0.8547534	0.8450062	0.4127543
1272	-271.2428	-358.8481	87.60527	0.244483	0.273539	0.162589	0.319389	1.644213	0.7193929	1.669544	12.04603
1278	-263.5843	-355.9294	92.34514	0.351994	0.288416	0.179607	0.179982	0.3420492	0.7494254	1.198218	3.490819
1284	-267.0228	-360.623	93.60021	0.413998	0.237248	0.128801	0.219953	1.705406	0.7887677	0.694695	0.09019885
